"Town/County","FIPS","Year","Town Profile Year","Measure Type","Variable","Value"
"Oxford","0900958300",2013,2015,"Percent","Housing Units Built Before 1950",16.1
"Oxford","0900958300",2014,2016,"Number","Total Housing Units",4681
"Oxford","0900958300",2014,2016,"Number","Housing Units Built Before 1950",792
"Oxford","0900958300",2014,2016,"Percent","Housing Units Built Before 1950",16.9
"Oxford","0900958300",2015,2017,"Number","Total Housing Units",4690
"Oxford","0900958300",2015,2017,"Number","Housing Units Built Before 1950",844
"Oxford","0900958300",2015,2017,"Percent","Housing Units Built Before 1950",18
"Oxford","0900958300",2016,2018,"Number","Total Housing Units",4620
"Oxford","0900958300",2016,2018,"Number","Housing Units Built Before 1950",878
"Oxford","0900958300",2016,2018,"Percent","Housing Units Built Before 1950",19
"Oxford","0900958300",2017,2019,"Number","Total Housing Units",4764
"Oxford","0900958300",2017,2019,"Number","Housing Units Built Before 1950",772
"Oxford","0900958300",2017,2019,"Percent","Housing Units Built Before 1950",16.2
"Oxford","0900958300",2018,2020,"Number","Total Housing Units",4815
"Oxford","0900958300",2018,2020,"Number","Housing Units Built Before 1950",656
"Oxford","0900958300",2018,2020,"Percent","Housing Units Built Before 1950",13.6
"Plainfield","0901559980",2013,2015,"Number","Total Housing Units",6464
"Plainfield","0901559980",2013,2015,"Number","Housing Units Built Before 1950",2322
"Plainfield","0901559980",2013,2015,"Percent","Housing Units Built Before 1950",35.9
"Plainfield","0901559980",2014,2016,"Number","Total Housing Units",6460
"Plainfield","0901559980",2014,2016,"Number","Housing Units Built Before 1950",2273
"Plainfield","0901559980",2014,2016,"Percent","Housing Units Built Before 1950",35.2
"Plainfield","0901559980",2015,2017,"Number","Total Housing Units",6468
"Plainfield","0901559980",2015,2017,"Number","Housing Units Built Before 1950",2352
"Plainfield","0901559980",2015,2017,"Percent","Housing Units Built Before 1950",36.4
"Plainfield","0901559980",2016,2018,"Number","Total Housing Units",6308
"Plainfield","0901559980",2016,2018,"Number","Housing Units Built Before 1950",2297
"Plainfield","0901559980",2016,2018,"Percent","Housing Units Built Before 1950",36.4
"Plainfield","0901559980",2017,2019,"Number","Total Housing Units",6376
"Plainfield","0901559980",2017,2019,"Number","Housing Units Built Before 1950",2221
"Plainfield","0901559980",2017,2019,"Percent","Housing Units Built Before 1950",34.8
"Plainfield","0901559980",2018,2020,"Number","Total Housing Units",6367
"Plainfield","0901559980",2018,2020,"Number","Housing Units Built Before 1950",2412
"Plainfield","0901559980",2018,2020,"Percent","Housing Units Built Before 1950",37.9
"Plainville","0900360120",2013,2015,"Number","Total Housing Units",8021
"Plainville","0900360120",2013,2015,"Number","Housing Units Built Before 1950",2301
"Plainville","0900360120",2013,2015,"Percent","Housing Units Built Before 1950",28.7
"Plainville","0900360120",2014,2016,"Number","Total Housing Units",8172
"Plainville","0900360120",2014,2016,"Number","Housing Units Built Before 1950",2284
"Plainville","0900360120",2014,2016,"Percent","Housing Units Built Before 1950",27.9
"Plainville","0900360120",2015,2017,"Number","Total Housing Units",8035
"Plainville","0900360120",2015,2017,"Number","Housing Units Built Before 1950",2236
"Plainville","0900360120",2015,2017,"Percent","Housing Units Built Before 1950",27.8
"Plainville","0900360120",2016,2018,"Number","Total Housing Units",8054
"Plainville","0900360120",2016,2018,"Number","Housing Units Built Before 1950",2289
"Plainville","0900360120",2016,2018,"Percent","Housing Units Built Before 1950",28.4
"Plainville","0900360120",2017,2019,"Number","Total Housing Units",8264
"Plainville","0900360120",2017,2019,"Number","Housing Units Built Before 1950",2400
"Plainville","0900360120",2017,2019,"Percent","Housing Units Built Before 1950",29
"Plainville","0900360120",2018,2020,"Number","Total Housing Units",8401
"Plainville","0900360120",2018,2020,"Number","Housing Units Built Before 1950",2482
"Plainville","0900360120",2018,2020,"Percent","Housing Units Built Before 1950",29.5
"Plymouth","0900560750",2013,2015,"Number","Total Housing Units",5083
"Plymouth","0900560750",2013,2015,"Number","Housing Units Built Before 1950",1607
"Plymouth","0900560750",2013,2015,"Percent","Housing Units Built Before 1950",31.6
"Plymouth","0900560750",2014,2016,"Number","Total Housing Units",5124
"Plymouth","0900560750",2014,2016,"Number","Housing Units Built Before 1950",1468
"Plymouth","0900560750",2014,2016,"Percent","Housing Units Built Before 1950",28.6
"Plymouth","0900560750",2015,2017,"Number","Total Housing Units",5127
"Plymouth","0900560750",2015,2017,"Number","Housing Units Built Before 1950",1455
"Plymouth","0900560750",2015,2017,"Percent","Housing Units Built Before 1950",28.4
"Plymouth","0900560750",2016,2018,"Number","Total Housing Units",5204
"Plymouth","0900560750",2016,2018,"Number","Housing Units Built Before 1950",1542
"Plymouth","0900560750",2016,2018,"Percent","Housing Units Built Before 1950",29.6
"Plymouth","0900560750",2017,2019,"Number","Total Housing Units",5292
"Plymouth","0900560750",2017,2019,"Number","Housing Units Built Before 1950",1472
"Plymouth","0900560750",2017,2019,"Percent","Housing Units Built Before 1950",27.8
"Plymouth","0900560750",2018,2020,"Number","Total Housing Units",5266
"Plymouth","0900560750",2018,2020,"Number","Housing Units Built Before 1950",1443
"Plymouth","0900560750",2018,2020,"Percent","Housing Units Built Before 1950",27.4
"Pomfret","0901561030",2013,2015,"Number","Total Housing Units",1604
"Pomfret","0901561030",2013,2015,"Number","Housing Units Built Before 1950",486
"Pomfret","0901561030",2013,2015,"Percent","Housing Units Built Before 1950",30.3
"Pomfret","0901561030",2014,2016,"Number","Total Housing Units",1580
"Pomfret","0901561030",2014,2016,"Number","Housing Units Built Before 1950",407
"Pomfret","0901561030",2014,2016,"Percent","Housing Units Built Before 1950",25.8
"Pomfret","0901561030",2015,2017,"Number","Total Housing Units",1575
"Pomfret","0901561030",2015,2017,"Number","Housing Units Built Before 1950",371
"Pomfret","0901561030",2015,2017,"Percent","Housing Units Built Before 1950",23.6
"Pomfret","0901561030",2016,2018,"Number","Total Housing Units",1727
"Pomfret","0901561030",2016,2018,"Number","Housing Units Built Before 1950",314
"Pomfret","0901561030",2016,2018,"Percent","Housing Units Built Before 1950",18.2
"Pomfret","0901561030",2017,2019,"Number","Total Housing Units",1754
"Pomfret","0901561030",2017,2019,"Number","Housing Units Built Before 1950",274
"Pomfret","0901561030",2017,2019,"Percent","Housing Units Built Before 1950",15.6
"Pomfret","0901561030",2018,2020,"Number","Total Housing Units",1705
"Pomfret","0901561030",2018,2020,"Number","Housing Units Built Before 1950",242
"Pomfret","0901561030",2018,2020,"Percent","Housing Units Built Before 1950",14.2
"Portland","0900761800",2013,2015,"Number","Total Housing Units",4219
"Portland","0900761800",2013,2015,"Number","Housing Units Built Before 1950",1262
"Portland","0900761800",2013,2015,"Percent","Housing Units Built Before 1950",29.9
"Portland","0900761800",2014,2016,"Number","Total Housing Units",4404
"Portland","0900761800",2014,2016,"Number","Housing Units Built Before 1950",1362
"Portland","0900761800",2014,2016,"Percent","Housing Units Built Before 1950",30.9
"Portland","0900761800",2015,2017,"Number","Total Housing Units",4308
"Portland","0900761800",2015,2017,"Number","Housing Units Built Before 1950",1407
"Portland","0900761800",2015,2017,"Percent","Housing Units Built Before 1950",32.7
"Portland","0900761800",2016,2018,"Number","Total Housing Units",4230
"Portland","0900761800",2016,2018,"Number","Housing Units Built Before 1950",1411
"Portland","0900761800",2016,2018,"Percent","Housing Units Built Before 1950",33.4
"Portland","0900761800",2017,2019,"Number","Total Housing Units",4395
"Portland","0900761800",2017,2019,"Number","Housing Units Built Before 1950",1496
"Portland","0900761800",2017,2019,"Percent","Housing Units Built Before 1950",34
"Portland","0900761800",2018,2020,"Number","Total Housing Units",4318
"Portland","0900761800",2018,2020,"Number","Housing Units Built Before 1950",1466
"Portland","0900761800",2018,2020,"Percent","Housing Units Built Before 1950",34
"Preston","0901162150",2013,2015,"Number","Total Housing Units",1952
"Preston","0901162150",2013,2015,"Number","Housing Units Built Before 1950",423
"Preston","0901162150",2013,2015,"Percent","Housing Units Built Before 1950",21.7
"Preston","0901162150",2014,2016,"Number","Total Housing Units",2086
"Preston","0901162150",2014,2016,"Number","Housing Units Built Before 1950",356
"Preston","0901162150",2014,2016,"Percent","Housing Units Built Before 1950",17.1
"Preston","0901162150",2015,2017,"Number","Total Housing Units",2042
"Preston","0901162150",2015,2017,"Number","Housing Units Built Before 1950",308
"Preston","0901162150",2015,2017,"Percent","Housing Units Built Before 1950",15.1
"Preston","0901162150",2016,2018,"Number","Total Housing Units",1912
"Preston","0901162150",2016,2018,"Number","Housing Units Built Before 1950",352
"Preston","0901162150",2016,2018,"Percent","Housing Units Built Before 1950",18.4
"Preston","0901162150",2017,2019,"Number","Total Housing Units",1975
"Preston","0901162150",2017,2019,"Number","Housing Units Built Before 1950",401
"Preston","0901162150",2017,2019,"Percent","Housing Units Built Before 1950",20.3
"Preston","0901162150",2018,2020,"Number","Total Housing Units",1932
"Preston","0901162150",2018,2020,"Number","Housing Units Built Before 1950",448
"Preston","0901162150",2018,2020,"Percent","Housing Units Built Before 1950",23.2
"Prospect","0900962290",2013,2015,"Number","Total Housing Units",3299
"Prospect","0900962290",2013,2015,"Number","Housing Units Built Before 1950",460
"Prospect","0900962290",2013,2015,"Percent","Housing Units Built Before 1950",13.9
"Prospect","0900962290",2014,2016,"Number","Total Housing Units",3293
"Prospect","0900962290",2014,2016,"Number","Housing Units Built Before 1950",488
"Prospect","0900962290",2014,2016,"Percent","Housing Units Built Before 1950",14.8
"Prospect","0900962290",2015,2017,"Number","Total Housing Units",3311
"Prospect","0900962290",2015,2017,"Number","Housing Units Built Before 1950",472
"Prospect","0900962290",2015,2017,"Percent","Housing Units Built Before 1950",14.3
"Prospect","0900962290",2016,2018,"Number","Total Housing Units",3409
"Prospect","0900962290",2016,2018,"Number","Housing Units Built Before 1950",530
"Prospect","0900962290",2016,2018,"Percent","Housing Units Built Before 1950",15.5
"Prospect","0900962290",2017,2019,"Number","Total Housing Units",3468
"Prospect","0900962290",2017,2019,"Number","Housing Units Built Before 1950",522
"Prospect","0900962290",2017,2019,"Percent","Housing Units Built Before 1950",15.1
"Prospect","0900962290",2018,2020,"Number","Total Housing Units",3552
"Prospect","0900962290",2018,2020,"Number","Housing Units Built Before 1950",510
"Prospect","0900962290",2018,2020,"Percent","Housing Units Built Before 1950",14.4
"Putnam","0901562710",2013,2015,"Number","Total Housing Units",4377
"Putnam","0901562710",2013,2015,"Number","Housing Units Built Before 1950",1826
"Putnam","0901562710",2013,2015,"Percent","Housing Units Built Before 1950",41.7
"Putnam","0901562710",2014,2016,"Number","Total Housing Units",4269
"Putnam","0901562710",2014,2016,"Number","Housing Units Built Before 1950",1934
"Putnam","0901562710",2014,2016,"Percent","Housing Units Built Before 1950",45.3
"Putnam","0901562710",2015,2017,"Number","Total Housing Units",4225
"Putnam","0901562710",2015,2017,"Number","Housing Units Built Before 1950",2062
"Putnam","0901562710",2015,2017,"Percent","Housing Units Built Before 1950",48.8
"Putnam","0901562710",2016,2018,"Number","Total Housing Units",4291
"Putnam","0901562710",2016,2018,"Number","Housing Units Built Before 1950",2064
"Putnam","0901562710",2016,2018,"Percent","Housing Units Built Before 1950",48.1
"Putnam","0901562710",2017,2019,"Number","Total Housing Units",4416
"Putnam","0901562710",2017,2019,"Number","Housing Units Built Before 1950",2198
"Putnam","0901562710",2017,2019,"Percent","Housing Units Built Before 1950",49.8
"Putnam","0901562710",2018,2020,"Number","Total Housing Units",4439
"Putnam","0901562710",2018,2020,"Number","Housing Units Built Before 1950",2082
"Putnam","0901562710",2018,2020,"Percent","Housing Units Built Before 1950",46.9
"Redding","0900163480",2013,2015,"Number","Total Housing Units",3862
"Redding","0900163480",2013,2015,"Number","Housing Units Built Before 1950",805
"Redding","0900163480",2013,2015,"Percent","Housing Units Built Before 1950",20.8
"Redding","0900163480",2014,2016,"Number","Total Housing Units",3932
"Redding","0900163480",2014,2016,"Number","Housing Units Built Before 1950",836
"Redding","0900163480",2014,2016,"Percent","Housing Units Built Before 1950",21.3
"Redding","0900163480",2015,2017,"Number","Total Housing Units",3963
"Redding","0900163480",2015,2017,"Number","Housing Units Built Before 1950",932
"Redding","0900163480",2015,2017,"Percent","Housing Units Built Before 1950",23.5
"Redding","0900163480",2016,2018,"Number","Total Housing Units",3910
"Redding","0900163480",2016,2018,"Number","Housing Units Built Before 1950",835
"Redding","0900163480",2016,2018,"Percent","Housing Units Built Before 1950",21.4
"Redding","0900163480",2017,2019,"Number","Total Housing Units",3893
"Redding","0900163480",2017,2019,"Number","Housing Units Built Before 1950",862
"Redding","0900163480",2017,2019,"Percent","Housing Units Built Before 1950",22.1
"Redding","0900163480",2018,2020,"Number","Total Housing Units",3909
"Redding","0900163480",2018,2020,"Number","Housing Units Built Before 1950",771
"Redding","0900163480",2018,2020,"Percent","Housing Units Built Before 1950",19.7
"Ridgefield","0900163970",2013,2015,"Number","Total Housing Units",9100
